0.56211 5.18077 
1.93485 4.87169 
5.68969 -0.327072 
4.30846 8.40245 
1.87593 5.59304 
2.71796 7.78106 
4.63847 4.46309 
3.6813 6.86007 
5.05788 4.29052 
4.529 5.66897 
6.02302 2.07393 
3.94352 8.56683 
4.9879 -0.226374 
2.67587 4.09024 
5.37532 7.62246 
4.71841 0.541402 
4.59517 2.20168 
4.13941 4.17485 
5.23211 0.354888 
1.61428 5.84519 
2.49074 10.9265 
5.24675 2.59203 
4.23222 2.76225 
6.72356 8.48897 
5.59014 0.43532 
2.34854 3.16848 
2.8684 1.08555 
2.52052 5.02603 
3.4364 5.59219 
3.75339 7.34907 
9.00825 3.47943 
2.11822 2.97337 
3.89986 -1.95337 
2.20614 0.0620809 
5.45266 7.38771 
7.18442 -1.77404 
5.3996 5.91717 
1.06247 3.62488 
3.55219 8.2066 
6.37088 -0.871196 
7.38461 7.87175 
3.34897 6.43882 
4.8082 7.04972 
5.8287 6.01077 
4.2291 0.594224 
1.4364 6.26497 
4.23201 7.42365 
6.05535 5.712 
2.23782 0.949135 
6.16416 0.271313 
2.40064 8.41881 
3.36564 12.4318 
5.3691 7.64448 
4.62938 5.09971 
4.25643 0.692485 
1.98108 3.92489 
1.83409 3.25215 
3.98299 4.52628 
7.37798 3.25417 
0.980297 3.65867 
4.82655 3.29996 
3.30086 -2.27607 
7.47887 7.11242 
5.03894 7.92121 
2.39955 2.63992 
5.92952 4.9193 
4.87595 0.820059 
-0.974282 3.76371 
3.01974 3.79693 
6.42113 1.04564 
6.32004 7.00378 
4.24338 2.31298 
4.62546 0.633483 
1.27646 6.18178 
2.32963 -0.600524 
2.49052 5.9383 
4.18435 7.38145 
4.25433 7.72431 
6.6693 4.08737 
7.04247 6.26462 
4.31382 4.76948 
4.43523 3.04837 
4.54014 1.18732 
8.08602 4.9916 
3.0746 0.251464 
6.0836 5.90318 
5.96488 -2.5839 
6.43973 2.73759 
4.60346 10.592 
5.40684 5.35985 
2.18941 2.18995 
5.67488 9.61105 
6.68776 8.94361 
2.04894 -1.8757 
5.50582 5.73907 
5.78677 3.57334 
0.951454 5.3026 
2.8355 1.48849 
3.73362 7.62267 
6.35583 0.620379 
4.03024 3.48636 
1.63468 2.20534 
1.80874 2.63635 
3.66244 1.4221 
-0.802924 8.95779 
2.43029 3.79949 
6.08547 5.67839 
2.24832 2.30896 
5.15551 9.4305 
3.06717 3.2251 
1.82338 5.32534 
3.48373 2.9798 
3.07611 2.74778 
4.67389 -2.64189 
1.72958 6.17696 
4.96334 0.858538 
7.33282 4.58739 
7.40533 3.53443 
-0.419298 -1.05678 
6.52042 2.68341 
4.36901 1.52114 
5.52766 3.62963 
4.22864 8.1386 
1.87765 5.85536 
0.928831 1.09972 
7.25939 5.88524 
4.77286 6.44287 
1.75626 4.57345 
6.52678 1.82562 
3.67615 5.6736 
2.54026 3.06359 
6.51711 2.70586 
5.43157 1.22211 
5.15979 0.719187 
5.49633 6.96657 
7.12517 -1.07446 
2.92908 4.12935 
5.12579 2.95412 
3.79568 -4.19611 
4.2823 10.4513 
4.67501 5.18038 
2.61533 -1.18783 
10.821 4.52834 
3.8459 -0.249975 
1.08712 5.2007 
4.28327 1.39173 
5.64114 -0.77347 
2.80425 -1.45756 
6.20711 5.35542 
5.33873 0.984267 
2.03271 0.949333 
6.79124 5.66174 
4.27147 2.76778 
4.84505 8.23308 
5.81917 1.54983 
1.96384 8.34357 
5.46483 0.903358 
3.51974 4.77051 
0.909703 2.51859 
4.98133 4.65951 
3.00124 5.14762 
5.01873 6.77131 
4.66572 0.72204 
8.62628 4.37899 
1.63105 2.1548 
7.47108 8.22859 
3.12676 2.17499 
6.02077 6.64277 
4.56914 4.61589 
5.89261 5.83449 
1.35905 4.64011 
4.23332 0.375763 
5.77454 -0.0921655 
4.81336 8.10225 
8.87664 2.24678 
6.12898 6.19039 
2.54024 5.02672 
2.85848 8.5153 
-0.982315 5.31642 
7.35583 4.52077 
2.61009 4.30532 
4.92783 1.48419 
4.65172 6.08318 
3.05703 2.25504 
3.22535 2.89152 
6.28845 4.61727 
7.08292 3.40994 
2.57828 9.66147 
1.93321 5.72563 
3.98989 4.62645 
4.56826 4.04716 
4.37796 3.67068 
4.01618 9.75428 
6.12151 1.64577 
4.89558 -2.18332 
4.48846 2.43961 
4.42849 12.0309 
6.38512 7.76601 
3.30785 2.12592 
2.81095 3.71372 
5.63972 3.99604 
2.58576 9.60279 
3.3849 2.26952 
3.09202 2.90202 
8.2897 0.150528 
4.91262 5.14752 
7.61629 8.18722 
4.6279 2.5432 
-0.879121 6.25404 
4.71592 1.27513 
5.36056 2.98657 
6.12323 5.49143 
1.97857 5.0546 
3.4156 8.66141 
5.45531 11.7372 
