2444978 0
1127071 3257
958930 5332
856596 7181
811044 8933
754276 10712
722357 12365
692496 14046
652048 15893
630940 17789
610862 19546
587229 21568
560418 23320
541810 25064
527619 26939
512927 29087
497490 31331
479550 33838
459979 36090
442803 38125
429003 39836
414016 41538
400362 43132
390337 44838
380127 46451
370217 47798
359039 49068
347700 50295
336454 51646
324606 52976
312133 54372
301642 55751
293964 57141
286960 58339
280350 59503
273346 60524
266423 61597
258813 62732
251182 63887
242552 65122
233936 66379
226667 67630
219467 68915
214996 70240
210528 71590
206308 72887
202011 73981
197464 75278
192526 76599
187374 78017
180826 79417
174076 80650
166774 81731
162594 82802
158925 83813
155398 84818
151568 85854
146795 87037
140557 88299
136050 89501
131046 90825
127150 92359
124730 93553
122515 94878
120289 95820
117764 96836
115359 97807
112173 98895
108442 99959
103680 101278
98552 102545
93993 103956
88808 105365
85415 106671
82634 108028
80403 109209
78301 110221
76122 111234
73635 112263
70747 113365
67510 114551
63100 115936
58020 117267
54111 118739
48995 120124
45332 121457
41866 122428
38380 123432
33645 124702
29434 126262
25204 127570
21653 128859
18854 129806
16768 130674
14316 131769
11098 133193
7927 134520
5608 135572
4227 136308
2279 137356
2 138570
