2444970 0
1465292 3604
1401690 4431
1353172 5052
1313604 5554
1278240 5970
1241985 6363
1204593 6687
1166421 7063
1121328 7434
1078280 7809
1020594 8115
877426 8483
791482 8803
715791 9157
681509 9533
644256 9892
623085 10339
601728 10862
581657 11266
558387 11788
531836 12299
506332 12799
485371 13195
467998 13707
445365 14176
420846 14699
401394 15244
381507 15845
365631 16436
347879 17015
333866 17638
320148 18295
306291 18962
293808 19595
278980 20281
265971 21031
254430 21754
242911 22543
231529 23443
220628 24273
208566 25151
199605 25997
188961 26944
180223 27917
171789 29019
164759 30204
157632 31499
149259 32805
141226 34155
135182 35509
129878 36900
125220 38278
120366 39684
115294 41112
110862 42661
106580 44153
102299 45844
98036 47543
94224 49284
90474 50946
86775 52617
83226 54550
79882 56555
76596 58637
73181 60717
70075 62919
67044 65110
63825 67399
60776 69606
57724 72082
54835 74335
51940 76904
48659 79165
46115 81775
43908 84180
41669 86709
39126 89213
36551 91690
34478 93975
32523 96204
30675 98316
28814 100705
26834 103128
24975 105419
22863 107594
21013 109901
18939 112472
17244 114869
15414 117080
13725 119072
12048 121279
10636 123817
9184 125962
7578 127915
6479 129829
4905 131649
3646 133431
2620 135206
1458 136971
0 138573
