0.287918 2.15915 
1.86633 2.38714 
1.04745 2.24417 
0.250164 1.98068 
1.05419 0.13704 
-0.704961 1.29053 
0.894486 1.73065 
1.50562 0.10098 
-0.0740049 2.33978 
0.605197 2.22358 
1.79944 -0.463512 
2.41749 -1.09693 
0.2364 0.00677502 
0.306179 1.50621 
1.07581 1.22632 
1.43827 2.52775 
3.23058 -0.331784 
2.35382 1.70426 
1.74668 -0.256651 
0.355574 1.20138 
1.33819 0.40355 
-0.689422 2.073 
1.57709 0.136239 
0.47997 -0.072745 
1.53103 1.23309 
1.27922 0.390547 
1.95666 0.265872 
2.02553 1.77078 
2.42192 1.23262 
2.12341 0.976578 
1.42473 0.326296 
0.995896 -0.054027 
1.40139 1.3791 
0.212146 1.29575 
1.56053 -0.573119 
1.08858 -0.460852 
2.35156 1.81705 
0.380495 0.930064 
1.25432 0.696975 
3.49572 1.94894 
3.3766 1.55765 
1.84835 0.456958 
0.276057 1.83058 
0.277678 1.32317 
-0.348927 0.427082 
0.114445 2.0804 
2.12784 -0.0719776 
0.134691 2.37391 
2.75724 1.59508 
1.35026 1.79329 
1.95538 1.51015 
1.0869 1.73217 
1.99573 1.23717 
0.888298 -0.263834 
2.13565 2.70644 
2.27403 1.05764 
3.09735 0.270531 
3.14407 -0.381042 
1.20436 1.66453 
-1.02605 1.44729 
1.73479 1.69867 
1.47015 -0.189061 
0.494284 -0.203844 
1.38226 -0.546474 
1.09645 1.32312 
0.812334 -0.760852 
0.496008 0.550235 
1.17655 0.336233 
1.28313 -0.323499 
-0.0923531 1.59098 
1.6101 1.6939 
1.5105 0.486921 
0.7866 -0.675697 
1.74105 0.112393 
-0.447772 1.11132 
2.23783 -0.0180405 
-0.229884 2.15712 
1.88056 1.25167 
-0.0286409 2.03434 
0.730554 0.834579 
1.52654 2.58379 
1.94837 0.143664 
2.148 -0.311884 
1.39114 -0.371672 
0.437822 1.01819 
-0.0636904 0.891715 
1.96428 2.39574 
0.764027 0.195839 
2.39432 1.87915 
0.348364 1.59444 
0.845666 -0.752834 
0.239842 0.563723 
1.43841 1.41263 
-0.0932744 0.522473 
1.23344 0.141248 
1.1563 0.322732 
0.26706 0.0268888 
0.936047 -0.391415 
1.43473 3.02122 
1.25882 0.735583 
2.77864 0.672831 
-0.216541 1.7064 
1.17934 -0.819618 
0.679964 -0.0123429 
-0.608781 0.101662 
2.28966 1.56884 
1.29306 -0.377978 
1.00343 0.806741 
1.67462 0.610397 
0.795186 1.63939 
1.33275 1.65427 
0.681082 1.30396 
0.879992 1.48298 
-0.542247 2.34041 
1.04912 1.96526 
-0.238825 -0.176192 
1.33295 0.556192 
-0.46578 0.541114 
0.100954 0.300341 
1.16521 1.05384 
2.11355 1.10308 
2.48384 1.09156 
2.33024 0.887634 
2.46153 1.74528 
1.36582 1.4622 
3.17805 0.688072 
0.17195 0.937217 
0.240467 1.83941 
1.6832 0.671876 
1.44181 0.186037 
0.474095 0.801931 
-0.999914 1.81092 
-1.05781 1.95788 
1.24726 -0.629145 
1.77369 0.926544 
0.520955 2.71609 
1.64293 1.68425 
1.08746 1.62133 
-1.70222 1.46487 
1.36643 1.30958 
0.5332 0.623575 
1.0136 1.20839 
1.22302 0.988169 
2.14903 -0.654583 
0.127715 0.583066 
1.66339 2.36432 
0.0559576 1.91014 
0.329907 1.87696 
0.835422 1.0371 
1.00188 -2.30239 
-0.391563 2.47032 
0.34993 1.32904 
1.46816 0.460844 
0.857811 2.22612 
0.418048 1.01443 
1.1634 0.159956 
0.595742 1.35369 
0.957116 1.28721 
0.58148 1.6522 
1.0964 0.450721 
2.02347 1.4634 
0.70109 0.706435 
0.760219 1.35812 
1.47047 1.67118 
0.506141 1.03131 
1.35981 2.10078 
1.20195 1.61647 
0.638341 2.98332 
0.914118 1.23676 
2.28318 1.84788 
1.24383 2.15326 
0.601701 0.798286 
0.973368 2.62507 
0.217092 0.360956 
-1.36033 1.78655 
2.87573 3.09411 
1.10614 1.8634 
-1.06783 0.816092 
2.06292 1.8018 
0.0785017 -0.69575 
1.10131 1.85014 
2.55741 1.10677 
1.86353 1.70826 
0.434426 -0.930435 
-0.613035 1.27595 
1.53343 1.30566 
-0.676668 -0.272715 
1.14464 0.310985 
2.50951 1.04152 
1.14517 0.338002 
1.73174 0.179756 
1.29621 0.203312 
1.08883 -0.389793 
1.40138 2.39462 
1.3511 0.22935 
1.43059 0.457373 
2.35134 1.06719 
0.410015 1.40875 
-0.949673 0.301308 
1.65053 -0.934411 
0.789008 1.64149 
0.650806 1.73023 
0.960458 -0.825731 
1.91541 1.03417 
0.784579 0.81332 
-0.953136 0.981269 
1.93828 0.743675 
1.19431 -0.732637 
2.96861 0.940967 
0.500848 0.29789 
0.223447 1.50278 
1.14722 -0.806798 
0.357222 2.03028 
1.9629 0.657244 
2.17339 1.79743 
0.853348 0.347907 
0.984828 0.588332 
1.33687 0.866001 
0.209477 1.71993 
1.45403 1.57571 
0.204239 0.312295 
1.55485 -0.192308 
1.80738 0.870719 
0.479548 2.38129 
0.958125 -0.429011 
0.584749 1.71542 
1.30977 3.14406 
0.704535 0.303973 
0.549996 0.408316 
1.81433 1.80696 
1.00006 1.4442 
1.15393 -0.295181 
3.27647 -0.285828 
2.30584 -0.960874 
-1.07644 1.7193 
1.19942 -0.44087 
-0.143789 2.87437 
0.463525 0.956057 
2.11464 0.588433 
2.07428 -0.436316 
-0.194269 0.711515 
1.7493 0.539918 
2.19824 0.863061 
-0.0302651 1.85384 
0.921024 1.58904 
-1.71743 0.271804 
1.80258 0.939096 
1.30261 -1.12471 
2.23493 0.518412 
0.314209 1.62597 
1.28155 0.798218 
0.975188 1.64023 
1.55855 0.324584 
0.813565 1.16728 
1.69015 0.973279 
0.516438 0.981966 
-0.324242 2.69233 
0.740809 0.927175 
2.75067 0.60911 
1.37567 -0.058428 
2.5441 1.47533 
1.09549 2.32039 
0.761675 0.292619 
0.844963 0.519593 
2.74638 0.748643 
0.507509 -0.00164497 
-0.997019 1.09158 
0.337224 1.8899 
-1.9641 1.86357 
-0.0690364 0.937225 
1.19242 1.49692 
0.898126 2.02179 
-0.0933341 2.02263 
0.489857 0.291873 
0.900801 0.622737 
-0.585331 0.692168 
0.894589 1.32815 
1.17066 0.0947656 
2.06973 0.262242 
1.37358 2.27577 
0.137663 1.92244 
1.28588 3.84531 
2.12143 1.95852 
1.73371 -0.801246 
1.89193 -0.386225 
0.14015 0.920542 
