2450100 0
1628854 2827
1549201 3632
1494729 4201
1450943 4716
1411590 5153
1374435 5558
1335847 5930
1294553 6289
1245109 6653
1191413 7015
1107680 7342
938554 7651
859589 7982
813425 8322
780742 8649
748419 8969
722299 9297
694509 9612
662354 9944
628005 10249
595374 10608
562058 10941
534977 11258
508021 11594
484005 11940
460065 12352
436947 12776
414621 13201
393439 13683
372884 14181
353788 14687
335715 15254
318440 15835
303208 16442
288643 17025
275983 17639
263452 18294
252554 19002
242532 19784
232708 20587
222768 21425
214787 22285
207443 23103
199873 23936
192438 24930
185653 25920
179677 27085
172926 28220
165720 29382
159315 30531
152846 31768
147236 33029
141554 34281
136120 35590
131680 36821
127095 38146
122846 39528
118484 41070
114500 42588
110582 44136
106349 45777
102424 47520
98653 49356
95038 51268
91065 53247
87374 55254
84591 57325
81261 59448
78136 61662
74995 64118
72052 66396
68860 68891
65551 71072
62527 73487
59920 75801
57285 78146
54143 80500
50483 82994
48220 85143
45965 87342
43612 89538
41371 91958
38848 94313
36485 96564
34006 98832
31478 101104
29035 103795
26417 106286
24090 108628
22119 110838
19684 113165
17667 115925
15673 118243
13297 120509
11425 122700
9311 124756
6988 127000
4662 129121
2314 131425
1 133449
